_id,title,content,image1,image2,date,__v,video
672e27ff86907a56b30d5c04,Our  1st Monthsarry 🌻💕,"\r\nHappy 1st monthsarry sa atin mahal ko. I am so excited kanina na makita ka. The reason why dahil maaga ako sa mother divine kasi gusto ko na agad matapos yung gagawin namin para makita kita agad kasi miss na miss na din po kita. \r\n\r\nKaya pagdating ko sa school ikaw agad hinanap ko huhuhu. Mahal I am so happy to see you today, i am so happy na nagkaroon tayo ng quality time today even though kahit saglit lang. Actually everyday naman po us may quality time kasi you never leave me alone and you always trying your best to spend your time with me even though you're busy to do your stuffs. I am so happy you eat a lot earlier I was so shocked you can eat 7 cup of rice. I also happy being with you at church. Thank you mahal sa pagsama sa akin sa church. \r\n\r\nMahal ko I know, I hurt you earlier because on what i've said and kahit bawiin ko po yun I know it's really hurts you. I am so sorry mahal ko... \r\nI want you to know that I really loves you please don't doubt about it mahal ko. I love you so much mahal ko lahat ng sinabi ko kanina hndi totoo yun na ipapamigay kita. Pero, aaminin ko na below the belt na po nasabi ko and I should not say those words again to you even though it was a joke for me kasi hindi naman po talaga siya nakakatuwa at all. I am so sorry mahal ko. Sorry for being toxic mahal ko. I won't do it and I will be careful on my words and jokes I am letting go next time. \r\n\r\nMahal thank you for tutoring me. I learned a lot from you not only in the network but also about myself because I realized and discovered something on myself today. \r\n\r\nThank you mahal for made my day even though you're not totally okay. Please don't say sorry about what's you feels ha. You don't need to say sorry about it. You can feel what you want to feel. Always remember I am always here for you mahal ko. i will never let you go and leave youuu!!!\r\n\r\nThank you mahal ko for being my first kiss, I love you, and boyfriend. Thank you so much for pursuing me and staying on myside even though I hurt you  many times. I love youuu so so much and I miss you a lot. Again Happy 1st monthsarry to us !! I hope, you like my letter for you mahal ko. Goodluck on your thesis mahal koo \r\n\r\n🌻",1731078124415.jpeg,1731078125425.mov,2024-11-08T15:02:23.330Z,0,
672f75ba86907a56b30d5c18,~Productive day for my mahal~,"Hello mahal ko, I know kaninang umaga hindi ka okay. Sorry na po pasaway ang iyong mahal huhuhu. Ang init po kasi eh tapos puro maong din kasi yung pants ko wala kaming washing machine mahihirapan si kuya kaya nag dress na lang ako kanina. Mahal, I am really happy every time sinusubuan kita ng pagkain. Thank you mahal ko kasi nandyan ka lagi para pasayahin ako. Alam mo ba kanina mahal, nakatingin ako kay shiza whole time actually pati sayo. Nakikinig ako kay sir Canulo, pero dalawa kayo ni shiza inaalala ko. Nakita ko kasi si shiza na nag babandaid ng sugat niya tapos narealized ko na sobrang swerte ko kasi hindi ko nararanasan yung hard times ni shiza para lang makasurvive sa pang araw-araw. Tapos iniisip po kita kanina kung kumain ka ba bago umalis ng bahay niyo kung okay ka lang ba. \r\n\r\nTapos yun I have great time having lunch with you and your friends. I love seeing you smiling and laughing. You are so busy today mahal ko pero katulad ng sabi ko okay lang yun kasi I know it is for your future and owns stake. I am so proud of you mahal ko, kasi malapit na unting kembot na lang makakapagtapos ka na tapos feeling ko with honor ka pa. Salamat sa spend ng time sa akin kahit unting oras mahal. I appreciated that, I love youuuu po!!! Goodluck po for your incoming defenseee!! Just do your best mahal koo wag maprepressure ha!! I love youuu!!! I miss you so much mahal ko. \r\n\r\nMagpahinga na after dyannn ahhh see you tomorrow mahal kooo!!! I will never leave you; I will never be letting you go. I will not give you to anyone my mahal. \r\n\r\n",1731163578903.jpg,1731163578914.jpg,2024-11-09T14:46:18.949Z,0,
672f8b5986907a56b30d5c25,Mahal!!!,Mahal!!!! Habol ako diary!!! 11:38 naa hehehe\r\nHii mahal soo yonnn sorry kanina i was not okay kasi nga daming problema then idk what to do pa sa mga need ko gawin. I justt want to say na mahal mahal na mahal kitaa okayyy Also Advance Happy Birthday!!! Ill be there on your birthday my mahal!! I love youuu! Salamat sa araw na too never mag sasawa na i laan ang araw para sayo mahal na mahal kitaaa i love youuu so so muchh!!! Sana isa ako sa makapag pasaya sayo bukas!! I love youuu!!,1731169113413.jpeg,1731169113469.jpeg,2024-11-09T14:47:18.949Z,0,
6730a08b86907a56b30d5c43,Happy Birthday To My One And Only💝🎂🌻,"Hii mahal its been a day, sorry for lying na tulog pa ko i just want to surpise you with those flowers i bought 🌻😚 i hope you liked it mahal! Masarap yung putoo mo mahal sawakas puto na po syaa. Salamatt sa pabaon mahal ko maraming salamatt!!! Sana napasaya ka namin mahal ko, sorry dahil napagod ka at napauwi ako maaga sorry, next time pag ka may sasakyan na ko hindi mo na poproblemahin yon. I hope nagustohan mo yung binigay ko sayo, i hope na tuwa ka sa oras na nilaan namin para sayo. We are proud of you palagi! Palagi! Mahalaga ka samin sobra, please dont be little your self. Magaling ka tandaan mo yan! I love you so so much",1731240074339.jpg,1731240075383.webp,2024-11-10T12:01:15.792Z,0,
6730cf2c86907a56b30d5c4f,"My birthday with my friends, family, and my mahal","Today is my birthday, As usual binati ako ni kuya tapos pag open ko ng phone nakita ko ang iyong chat at kay shiela napangiti ako tapos napabangon na hahaha. Ayun sinarapan ko po talaga ang puto ko para hindi mo na ako aasarin. Tapos actually minadali ko yung pagluto ng puto noong sinabi mo gising ka na kasi nararamdaman ko na hindi mo talaga yun kakagising lang hahaha. \r\n\r\nTapos ayun I am very happy  because I see you again. Syempre I liked the bouquet you bought earlier. Sa lahat ng mga kaibigan ko napakita ko yung sunflower ehh hshsha ang cute po kasi. I also love resting on you mahal because I am so comfortable with you. \r\n\r\nTapos buti po nagustuhan mo yung spaghetti nagawa ko din. Sayang hindi ka nakakainbng palabok. \r\n\r\nThank you sa inyo mahal sa pagpunta. I really appreciated all of your efforts for me. \r\n\r\nI hope mahal you also enjoyed my special day. \r\n\r\nAlam mo ba, I love you very very very much! Okay lang din kung umuwi ka po agad kasi sobrang late na din po kasi. Also susunduin mo pa si tita. patikim mo sa kanila yung luto ko ha. \r\n\r\nI also thankful and happy we visited church today even though we're busy. \r\n\r\nI'm sorry mahal hindi kita naentertain ng maayus kanina haaa. Minadali ko na luto pero need po talga kasi help ni mama. \r\n\r\noverall I am happy! i love youuu mahal I miss you so much!! \r\n\r\n",1731252009752.jpeg,1731252011211.jpeg,2024-11-10T15:20:12.023Z,0,
6731ff2a86907a56b30d5c58,Wala pasok😭,"Hiii mahal how was your birthday yesterday sana masayaa ka. Alsooo thankyou sa inyo kila tita sa pag entertain sa mga bisita mo, mahal miss kita ngayon. Sobra lungkot ko now ngayon grabe kasi. Hindi man lng kita nakita tas sumama pa pakiramdam ko. Pano naa miss na miss na kita. Mahal koo please wag mo po ako iiwan o ipagpapalit haa, sorry for all the things i did wrong, for all things i said that hurt you. Im sorry. Sorry for making you wear clothes you dont want im just concerned please wag mo po sana masamain. Mahal na mahal kita i never wanted anyharm to be done on you i love you mahal sobra!! Sakin ka lng po haa stayy with mee, hopefully mag kita na tayo tomorrow i miss youuu!!",1731329834376.jpeg,1731329834594.jpeg,2024-11-11T12:57:14.759Z,0,
6732135786907a56b30d5c60,11:11 I want to be with you Forever ,"hello mahal ko first of all sa lahat ng first. Mahal na mahal po kita at miss na po kita mahal ko. I know mahal na nagtatampo ka sa akin and I am really sorry for that po. Sa susunod ilulugar ko po lalo na kung I know na hndi safe ang place. Si ate din naman sinasabihan ako if napansin niya may mali sa pananamit ko eh. it's either sasabihan niya akong mukha akong matanda or masyado revealing ng damit ko. Nagagalit din kasi yun kapag ang hahaba ng damit ko. Well I wear my clothes based sa nararamdaman and mood ko. Pero isa lang sure ako hndi ako lumalabas ng bahay ng sobrang revealing ng damit ko and hndi ako makakagalaw ng maayus. \r\n\r\nHindi ko po dinidisregard mahal yung mga gusto at ayaw mo lahat yun kinoconsider ko, and iniisip ko mahal ko. \r\n\r\nThank you po sa concerned mahal ko. Thank you po sa pagaalaga sa akin. Mahal na mahal po kita mahal Sobra as in. Pero ayun po sorry if nadissapoint kita mahal ko. Sorry, hindi tayo magkasundo sa bagay na to. \r\n\r\n\r\nAnyways po, miss na miss na kita akala konpo punta ka here sa bahay kanina kasi tinanong mo po ako kagabi. Pero okay lang mahal kasi whole day ka po kahapon you deserve to rest naman. Minsan ka na lang din nagkakaroon ng time for yourself Ayaw ko na po agawin sayo yun. thank you mahal sa pa movie marathon natin alam mo po ba na favorite na mga genre ko talaga mga ganun na kwento about family friends ganun. \r\n\r\nMahal please po if pagod ka mag rest ka poo mahal koo. Ayaw po kita makita magkasakit mahal koo. Hindi dahil ayaw kita alagaan pero ayaw kitang mahirapan. Alam mo kung gaano kahirap magkasakit. Baka hindi mo magawa mga gusto mo kapag siningil ka ng katawan mo. Alagaan mo din po mahal sarili katulad ng pagaalaga mo sa akin wag lubuslubusin ang iyong katawan. \r\n\r\nMaiintindihan ko naman po kung need mo magrest or magbreak. kung kailangan mo matulog ng maaga ganun. \r\n\r\nAyun poo I love you mahal ko excited na ako makita ka bukas miss na miss na kita... walang iwanan mahal koo haaa tayo na to hanggang dulo. Tatanggapin ko lahat ng tungkol sayo kasi mahal na mahal kita eh. I love youuu so much. Gawan ulit kita puto mahal ko kasi feeling ko nabitin ka sa puto eh ehehehe. I love youu \r\n",1731334998709.jpeg,1731334999092.png,2024-11-11T14:23:19.330Z,0,
6733776137e2144f65589cb1,Mahal ko.. D ako miss,Hiii mahal!!! Day started great asaran tayoo tatampo ka sakin kasi miss mo koo. I love youuu my mahal nag raceee uss cutee mo pag mauunahan kitaaa hahahaha cute po ng boses mo dont worry mahal matutunan mo po maging mabilis donnn. Alsooo mahal salamat sa pag sama sakin sumama sa mga tropaaa. Maraming salamat mahal koo i hope kahit ano man dumating satin na problema ma pag usapan at malampasan natinnyon mahal na mahal kitaa i love youuu so so kuch mahal kooo. Sayo ako palagii sayo lng mahal na mahal kita!!!!,1731426139620.jpg,1731426143286.jpg,2024-11-12T15:42:25.543Z,0,
6733849f37e2144f65589cca,Ang mahal Nagtatampo,"hellooo mahal ko, Miss na miss na kita sa totoo lang as in. Hindi man ako showy kanina na miss kita pero I promise I really Miss youu. I know nagtatampo ka mahal sa akin and sorry po ulit. You are always cry because of me. \r\nMahal ko actually ang ganda ng memories ko with you today. Kumain tayo, sinakay mo ako sa ebike mo, pumasok tayo, nagcall tayo... huhuhu mahal panes ka po!!nakapag blessed na ako kay tita panessss!! Pero Lt padin sa sabi ni mama baka gusto mo na daw tumira dito sa bahay ahhaaha. Magagalit naman si tita kapag iniwanan mo siya. Pero Kidding aside mahal ko, Thank you for spending your time with me. \r\n\r\nTyaka sasamahan kita kahit saan ka pumunta basta Paalam ko ako hahaha 🥹. \r\nI hope naenjoy mo araw natin mahal ko! I Love you I miss you mwuah mwuah salamat po ulit sa regalo\r\nmi tita ng bracelet. \r\n\r\nAng cute mo po talaga kapag maalala ko mujha ko joong February. ",1731429520754.jpeg,1731429522258.mov,2024-11-12T15:42:25.543Z,0,
6734b55937e2144f65589cd6,Nasaktan na naman Kita Mahal ko. ,"Hi mahal ko, papunta ako ng school nasa byahe ako magaalas Gis na yun. Tapos sabi ko bilihan kita ng pagkain kasi alam ko hindi ka kumain breakfast mo dahil late na din na. Kaya hindi ako dumiretso ng school tapos ayun kaya tatlo kasi I love you hahaha ang corny ko noh? sorry... Buti na lang talaga si bemos plang tao ay hindi pala yun tao alien pala cya. \r\n\r\nAyun ang saya ko kasi hindi mo po tinanggihan yung binili ko sayo. Mahal sorry po kanina kung nasusungitan talaga kita. Lalo na kapag tinatama mo ako. Sorry po hindi din kita nilalambing. Sorry kung pinapaasa kita ng lambing mahal ko. \r\n\r\nSorry mahal ko...kasi panay ako sorry pero ganun padin wala padin development sa akin. Tapos ang isip bata ko pa magisip. Sorry kung nagdagdagan ko pa mga problema mo. Ako dapat pahinga mo eh kaso hindi kasi lagi na nga lang kita nasasaktan. Wala atang araw na hindi kita nasasaktan. Na hindi ka nalulungkot dahil sa akin. Na hindi ka umiiyak. \r\n\r\nPasensya na mahal ko. Pero maniwala ka sa hindi ginawa ko naman po best ko to be good with you, to be your happiness l, na hindi ka maooff sa akin kasi Ayaw kita mawala sa akin mahal ko. Kaso ayun nga hindi pa pala po sapat. Lumalabas padin red flags ko. \r\n\r\nMahal miss na miss na kitaaaa sobra kung alam mo lang po. I love you poo.. Good luck bukas mahal ko at sa friday ! I love you so muchh!! ",1731507542853.jpeg,1731507545046.jpeg,2024-11-13T14:19:05.729Z,0,
6734b84d37e2144f65589cdd,Through ups and downs,"Hii mahal kooo salamatt sa pagkainnnn sa spanishhhh hehehe salamat mahal!!! Alsooo mahal kulitt mo kaninaaa, mahal pasensya na sa misunderstandings natin but i promise you hindi ako susuko sa akin through ups and downs nga ee dbaa? Aayusin natin lahat ng problema mag uusap tayo. Im happy how our conversation fix our problem, im very very lucky to have you mahal ko very kind understanding other than that wala nang redflags. Masungit lng talagaaa hehehe mwaaa i love youu so so muchhh!!!",1731508301501.jpeg,1731508301667.jpeg,2024-11-13T14:31:41.980Z,0,
673614ac56865235c8a1ee69,Student Permit!,"Mahal!!! Naka kuha na ko student permittt!! Start na ng journey natin too prepering for possible distance of our work, one of us had to be mobile, that one should be able to go to the other one easily so yes thats mee. Mahal thankyou for always supporting mee on what i want to you you even did my  activity huhuhuhuhu iba ka talagaaaa grabii kaa mahal koo maraming salamattt, salamat sa pag mamahal sakin sa pag titiis sa ugali kooo sa pag tatyaga alam mo nung nag thankyou si tita sakin kasi mahal kita parang baliktad, dapat ako mag thankyou sa kanya kasi meron ikaw, na mag mamahal sakin ng walang kapalit magmamahal sakin nang buo ng kung ano akoo please wag mo akoo iiwan mahal ko haaa!! I love youuu so so muchhh",1731597483243.jpeg,1731597483505.jpeg,2024-11-14T15:18:04.097Z,0,
67361d8156865235c8a1ee6d,Hindi Kami Nagkita,"Ayun nagising ako ng 7:00 Am tapos si mahal ang aga gumising kasi may exam siya sa TDC para sa kanyang driver license. Ayun Buong araw kami hindi nagkita, gusto ko sana siya papuntahin dito sa bahay kaso sabi niya wala daw siyang pera then pagod ang aking mahal kaya. Ayun, Pinagpahinga ko na lang siya sa bahay niya. Kasi puyat din siya kagabi tapos ilang araw nadin walang tulog. Anyways mahal ko, ang ginawa ko ngayon araw ay naglaba tapos nagpaligo ng aking mga anak kasama si choco. Akala ko matatapos ako magpaligo kay choco na hindi siya nagwawala tapos kung kailan babanlawan na duon pa siya nagwala. Pinaliguan ko na din si Yu at Yuna/Yoona so what kung ano pinangalan ni kuya dyan sa mga pusa. Tapos ayun kulay dilaw padin si Cara Mia. Tapos nanood kami ng film nila errold ayun kinikilig ako hahahaha landi kasi nila eh. Tapos yun \r\nAng cute mo matulog mahal kooo.  Ayun sana po miss mo ko mahal ko kasi miss na miss na kita. I Love you pooo.... HUHUHU, I miss you so much mahal ko. ",1731599745141.jpg,1731599745146.jpg,2024-11-14T15:55:45.192Z,0,
673748db56865235c8a1ee98,Black Mirror,Helloo mahal kaninaa akala natin may pasokk buti nlng wala mahal kooo. Taposs inaya mo ko mag punta sa inyo gusto ko rin naman para makabawi akoo sa mga pagkukulang ko sayo mahal koo. Nag kwentohan kumain na nood ng cuddle all those time and moments with you was a treasure. I love youuu my mahal! Alsooo ang kulitt mooo ayaw ko ibigay sakin yung maalat sa maniii huhuhu fave ko yunn mahal naman eeee. Mahal kooo sana napasaya kitaaa. Please remember na oo possible mag kulang isa satin or both tayo normal yon pero hindi natin hahayaan na kulang pupunan natin yon okayy?. I wish you wont fall out of love sakin.. sana mahalin mo po ako habang buhay. Please wag mo ako iiwan i trust you my mahal fully mahal na mahal kita Please stay. Please dont leave me i love youu\r\nMatulog ka ng maagamahal!!! I love youuu!!,1731676379000.png,1731676379026.jpeg,2024-11-15T13:12:59.060Z,0,
67375e8a56865235c8a1ee9f,GAGAYA AKO NG TITLE BLACK MIRROR LANDI PO NI LLEN HAHA,"Hello mahal ko alam mo ayaw ko talagang pumasok kasi nakakatamad kaya duhh. Tyaka I can't hug you maayus sa school naiilang kasi ako kapag din nasa school eh. I don't think na appropriate din siya na lagi tayo magkadikit kapag nasa labas. Eh yung dikit pa naman natin parang linta hahaha. \r\n\r\nAyun buti nandito ka sa bahay today you made me happy mahal ko. HAHAHHA nakikipag-agawan sa mani, tinapon ko na yun haha  kala mo ha. Gusto pa kasi alam na may UTI siya duhh. \r\n\r\nAyun Salamat mahal para sa araw na to. Thank you din, alam mo never ka naman nagkulang sa akin eh. I miss you poo I love you. I am not leaving you mahal ko. Dito lang ako lagi as Always and I am pray for it. Hindi mo lang alam hahaha. \r\n\r\nAnyways ang landi mo po mana ka sa akin Mahal ko hahaha. Char. \r\nMahal wag mo din po sana akong iiwan. I know I shouldn't beg for it but please... Don't leave me.. Kahit anong version ko pa makita mo... \r\n\r\nMahal I love youuu so much, I Miss YOUUU so much.... LEt's be forever 8. Tae kahit Asarin mo pa araw araw ngipin ko go lang basta ikaw. ",1731681929295.jpg,1731681929392.mp4,2024-11-15T14:45:30.885Z,0,
6738a57e56865235c8a1eea7,Umuwi agad mahal koo😭,"Hiii mahal kooo salamat saa spanish kaninaaa huhuuuhu late mo na ko nagising sorry huhu na late tuloy akoo huhuhu, ayunnn mahal kooo salamat ulit sa spanish sa little time natin sa school, mahal ko kanina habang naguusap tayo i really show what i am to you, and i hope hindi ka na off . Sana mahal mo parin ako at sana ako parin gusto mong makasama mahal ko. I love you please wag mo ako iiwan mahal. I hope somehow i made you happy sa saglit na magkasama tayo also mahal salamat sa pag gawa mo ng euthenics kooo huhuhu salamat pooo i miss you really huhuhu i love youu!!!",1731765619672.jpg,1731765625708.jpg,2024-11-16T14:00:30.773Z,0,
6738b6c256865235c8a1eead,Suspended Pasok :(,"Ayun Late ka na po nagising so I expected na hindi ka pa kumakain mahal ko kaya instead bumaba ako sa school sa likod ako ng puregold bumaba para mabilihan kita ng tinapay hahaha. Akala mo ha. Noong wala ka pa nag bigay na si sir ng dalawang question sa exam hahah buti na lang sakto lang dating ko sa school kasi late na din ako nakaalis here sa house. \r\n\r\nAyun mahal tapos ang ganda ng ayus ko ngayon pero suspended pala sayang ang 18 pesos pero okay na din para makapag pahinga. Kaso, Nalulungkot din me kasi hindi kita nakasama ng matagal. \r\n\r\nTapos ayun nagusap tayo regarding sa kapatid mo. Then ang dami ko din realization tyaka natutunan sa iyong perspective. I love you always mahal ko, kahit pa sabihin mo nakakaturn off ka bala ka dyan hindi kita iiwan. Mahal wala naman us picture huhuhu. \r\n\r\nMiss na kita, naboboring na ako dito sa euthenics huhuhuhuhu pero need padin iedit sana may time pa ako hahahahahha. \r\n\r\nI love you mahal koo. I miss you so much busy ka din po ngayon araw kaya hindi muna kita dinisturbo. Thank you kasi nag spespend ka ng time sa akin kahit busy ka. ",1731770045090.jpg,1731770045823.mp4,2024-11-16T15:14:10.084Z,0,
6739ed3202104e2205abf9be,My beautiful Girlfriend😊,Hii mahal am day started you were with tita sa bayan namalengkee then nag simba ikaww then you where kind of tired so you decided to sleep and yon mahal gumawa me gamedev while you are asleep then you waked up i told you to do your activities na kasii ma rurush ka lalo pag ka late mo na ginawa so yon till the time i wrote this you were making or doing your activities mahal ko. But the biggest or best thing that i see is your face when you sent me your video you were so cute mahal i miss kissing your cheeks. I love youuu my mahal please dont be tired of me. Ngayon lng naman tong phase na magkahiwalay tayo sa future madalas na natin makikita isat isa before that happens lets build your future ahead of us muna i love youuu so so much!,1731849522162.jpg,1731849522207.jpg,2024-11-17T13:18:42.320Z,0,
673a057302104e2205abf9c3,Sorry,"Hi mahal daming ganap ngayon pero isa lang alam ko. Napapagod na ako, nawawalan na ako ng motivation na mag-aral at gawin mga gusto ko sa buhay. \r\nLagi na lang ako irritable sa lahat ng bagay. Sasaya isa dalawang araw tapos buong month hindi na naman. Ang hirap iexplain ng nararamdaman ko kaya nanahimik na lang ako kasi baka ma-misinterpret lang din. Hindi naman kasi ako magaling magexplain ng gusto sabihin or ng nararamdaman ko. \r\n\r\nSunday ngayon dapat masaya ako kasi galing ako simbahan eh. Pero hindi eh, feeling ko kàsi paulit ulit na lang lahat. Natatakot ako na paulit ulit na lang din maging cycle ng buhay ko sa future. Gusto ko maging bata ulit para wala akong alam para everytime may nagagawa full of excitement. \r\n\r\nMiss na kitaaa mahal ko... I love youuu po hindi kita iiwanan promise... Sorry sa attitude ko ngayon araw at behavior ko.trinay ko\r\nnaman lahat para bumalik ako sa mood ko eh. Kumain mg gusto libangin sarili\r\npero hndi baka bukas bumalik na cya. sorry mahal ko. I love you po mahal sobra sobra",1731855731068.jpeg,1731855731478.jpeg,2024-11-17T15:02:11.700Z,0,
673b42fb02104e2205abf9d2,Headache,"Mahal ko i love you, ill spend a little moment to write this note for my mahal to show my devotion to our relationship that even when im at my lowest im sick or whatever, ill never forget that i love you and im fully committed to you, sorry for the trouble ive cause you today mahal. i hope you are happy palagi and maraming salamat sa pag alala mahal. I love youuu so much cuddle mo po ako mahal",1731937019018.png,1731937019032.jpeg,2024-11-18T13:36:59.093Z,0,
673b5dc202104e2205abf9e1,Pasaway ang mahal tapos makulit,Nalulungkot ako na hindi kita nakita mahal ko ngayon. Tapos hindi pa kita makausap ng maayus ngayon araw kasi nga po sakit ka. Amg kulit mo po kasi eh ayaw mo makinig sa akin noon pa na wag na mag puyat pero nagpuyat ka padin kagabi. Sobra ako nagaalala sayo kung alam mo lang especially hindi ko din alam gagawin sa kondisyon mo. Eh ayaw mo din naman kasi makinig sa akin na kumain sa tamang oras matulog ng maaga. Bawal ka sa ganto ganyan. Hindi ka din naman kasi umiinom basta basta ng gamot na biogesic kapag nasakit ulo mo. Tapos hilig mo pa magpaulan. \r\n\r\nKulang ka pa sa tubig. Kahit sabihin mo pa malakas ka. Kung dapuan ka ng sakit nako ewan ko lang. Please naman po makinig ka sa akin. Lalo na bawal mo ako iwanan mahal ko kasi nangako ka sa akin. \r\n\r\nI love youuu 💕Goodnight miss na miss na kita🥺... ,1731943870563.png,1731943872309.jpeg,2024-11-18T15:31:14.146Z,0,
673caf0702104e2205abf9f3,❎dota o ako ✅🐜 o Ako ,hi mahal koo alam kung busy ka ngayon gabi kasi tinatatooan ka ni Ineng hahahaha. So late ka na ata makakasulat ng diary hahahaha. yan title ko for today's diary cuzzz you want ants. So far so good nmn buhay ko mahal energy up down up down down up up in the sky that what you have little stars. So i am really happy I finally saw youuu kso nga lng mas mahal ko n ata ang antique Hahaha. Ang sarap ng kwek kwek at isaw kanina.Wala po me naintindihan sa lesson ni dave loka. naiistress n ko sa kap ng stone kapitan stone hahahaha Ayun mahal mahal kita sana lang mahal mahalin mo po ako hanggang dulo. I wish kahit anong problema dumating tayo padin lumalaban pdin. Kasama yun mga problema natin sa sarili. \r\n\r\nI trust youuu mahal ko goodluck sa capstone 🥹💓I miss you I love youuu💓 Salamat sa help mo sa akin sa exam na nettech mahal ko mwuah,1732030215445.jpeg,1732030215873.jpeg,2024-11-19T15:30:15.905Z,0,
673cc92c02104e2205abf9fa,Selos sa antik,Hiii mahal kooo sorry naaa pooo hindi kita napagtuonan pansin ngayonn tinatatoan akonninineng eeee huhuhu i love youuuu i hope hindi ka nag seseloss sa langamm i miss youu and i love youu so muchhh my mahal!! Sana nakasagot ka kanina sa net tech sana po maging okay na scoree mo mahal and gadee i love youuu so muchhh i miss youu.mag cocodee na po akoo mwaaa,1732036907811.png,1732036908028.jpeg,2024-11-19T17:21:48.494Z,0,
673deca902104e2205abfa06,.,"Sorry mahal if im not able to talk to you or hindi kita maasikaso ngayon, im really struggling as you can see please understand that. Malapit na ko sumabog and ayoko madamay ka. Please understand me if maybe hindi man kita makausap buong araw mahal kita tandaan mo yan.Im just dealing with shit i cant solve nung nakaraan pa. Sorry.\r\nPlease Understand Me.\r\n",1732111522726.jpg,1732111525380.jpg,2024-11-20T14:05:29.519Z,0,
673e027602104e2205abfa11,Solution is Upcoming,I miss you mahal ko. Sabi mo ako nag papamiss pero ikaw to talagang miss na miss ko na. Pero I will always understandyour situation mahal ko. i hope and pray mafixed na yang Problema mo sa capstone :'( I love you mahal kooo... Wag ka po mapressure mahal ko try to take a rest. Wala naman sigurong problema na walang solution. I love youu as always. Gragraduate tayo ng sabay at ontime okay!!! Lord will help up ☺️ \r\n\r\nI LOVE YOUUU ☺️ GOODLUCK MAHAL KAPAG NAPAGOD KA I'm here okayyy!!! ,1732117080632.mp4,1732117110459.jpeg,2024-11-20T15:38:30.480Z,0,
673e027702104e2205abfa13,Solution is Upcoming,I miss you mahal ko. Sabi mo ako nag papamiss pero ikaw to talagang miss na miss ko na. Pero I will always understandyour situation mahal ko. i hope and pray mafixed na yang Problema mo sa capstone :'( I love you mahal kooo... Wag ka po mapressure mahal ko try to take a rest. Wala naman sigurong problema na walang solution. I love youu as always. Gragraduate tayo ng sabay at ontime okay!!! Lord will help up ☺️ \r\n\r\nI LOVE YOUUU ☺️ GOODLUCK MAHAL KAPAG NAPAGOD KA I'm here okayyy!!! ,1732117111212.jpeg,1732117111246.jpeg,2024-11-20T15:38:31.257Z,0,
673f44c502104e2205abfa21,little misunderstanding solved,"ayun namiss ko mahal ko super duper.Kaso sObrang lungkot ng mahal ko kanina kasi problemado sa system nila :'(. Sana talaga umayus na system nila kasi malapit na defense namin. \r\n\r\nTyaka tagal na din kasi niya nireready yun eh. I am so proud sa mahal ko. \r\n\r\nAyun, nagkaroon kami din ng misunderstanding kasi umuwi ako. Akala niya hindi ko siya namiss kasi umuwi ako kaagad ay hindi siya sinamahan. Kaya nagtampo siya pero gets ko din naman bakit ng tampo mahal ko kasi kapag ako naman lagi niya akong sinasamahan. Pero tampo din ako sa kanya, kasi parang lahat na lang ng ginagawa ko nakikita niyang mali. Buti na lang nasettle namin to at magkaayus. Diba ang petty ng dahilan ko para magtampo sa mahal ko hahaha. Kaya ayaw ko nag eexpress eh. Ayun miss na miss na kita mahal ko sobraaaa kaso busy ka pa po ehhh kaya hindi kita madidisturbo I LOVE YOUUU MAHAL KOO.. GOOD LUCK I KNOE PAGOD KA NA MAHAL PERO UNTINH KEMBOT NA LANG OH GRAGRADUATE NA TAYO!!! \r\n\r\ni love youuu mwuahh mwuahhh wag mo ko iwan mahal ko haaaaa!!! I love youuuu!!! i miss youu!! ",1732199618348.jpeg,1732199620905.jpeg,2024-11-21T14:33:41.865Z,0,
673f5a1f02104e2205abfa28,Irita si mahal mo,"Hiii mahal koo so ayun nga po what an adventure for me. Hahaha ayun my feelings is so rollercoaster soo ayun my mahal. I was so upset kasi kagabi i slept with out finishing my system. I woke up soo stressed its like i didnt even sleep so thats that. Also mahal ko sorry for our misunderstanding earlier. I hope next time you tell me everything thing and sana i dont have to pilit you na to say it. Believe me saying the truth even if it hurts is the only way to fix problems, accepting some truth wouldn't be so easy but is the truth and the truth is if we communicate, understand, and console and comfort each other well be together forever. There is no perfect relationship it just the matter of how much we can endure and how much we understand each other. I love youu mahal sana hindi ka magsawang mahalin ako mahal na mahal kitaa",1732205087040.jpeg,1732205087056.jpeg,2024-11-21T16:04:47.071Z,0,
6740914902104e2205abfa31,Nangungulila,"Hiii mahal i miss youuu alam mo poo tumatak na sakin na yungnsinabe mo mahal ko. Na nangungulila ka sakin mahal. Sorry po mahal if hindi kita masyado napagtutuonan ng oras or nasusungitan kita hindi ko po sinasadya hindi ko po maiwasan na hindi ma sura sa mga kaganapan sa school. Sobrang stressful ng environment na yan grabe, im sorry if nadadamay ang mahal koo. Mahal na mahal kita palagi haa sana poo alam mo yunn i love youuu my mahal! I love youuu so so muchh poo!!! I miss youuu mwaa",1732284743858.jpg,1732284745362.jpg,2024-11-22T14:12:25.942Z,0,
